x,psi
0.0188,0.999938159047892
0.0189,0.999937499534833
0.019,0.999936836525564
0.0191,0.999936170020127
0.0192,0.999935500018561
0.0193,0.999934826520907
0.0194,0.999934149527207
0.0195,0.9999334690375
0.0196,0.999932785051829
0.0197,0.999932097570235
0.0198,0.99993140659276
0.0199,0.999930712119445
0.02,0.999930014150333
0.0201,0.999929312685466
0.0202,0.999928607724886
0.0203,0.999927899268636
0.0204,0.99992718731676
0.0205,0.9999264718693
0.0206,0.9999257529263
0.0207,0.999925030487804
0.0208,0.999924304553855
0.0209,0.999923575124498
0.021,0.999922842199776
0.0211,0.999922105779734
0.0212,0.999921365864417
0.0213,0.99992062245387
0.0214,0.999919875548137
0.0215,0.999919125147264
0.0216,0.999918371251297
0.0217,0.999917613860282
0.0218,0.999916852974263
0.0219,0.999916088593289
0.022,0.999915320717404
0.0221,0.999914549346656
0.0222,0.999913774481091
0.0223,0.999912996120756
0.0224,0.999912214265699
0.0225,0.999911428915966
0.0226,0.999910640071606
0.0227,0.999909847732666
0.0228,0.999909051899194
0.0229,0.999908252571239
0.023,0.99990744974885
0.0231,0.999906643432074
0.0232,0.999905833620962
0.0233,0.999905020315561
0.0234,0.999904203515922
0.0235,0.999903383222094
0.0236,0.999902559434126
0.0237,0.999901732152069
0.0238,0.999900901375974
0.0239,0.999900067105889
0.024,0.999899229341867
0.0241,0.999898388083957
0.0242,0.999897543332211
0.0243,0.99989669508668
0.0244,0.999895843347416
0.0245,0.99989498811447
0.0246,0.999894129387894
0.0247,0.999893267167741
0.0248,0.999892401454062
0.0249,0.999891532246911
0.025,0.999890659546339
0.0251,0.9998897833524
0.0252,0.999888903665146
0.0253,0.999888020484633
0.0254,0.999887133810912
0.0255,0.999886243644039
0.0256,0.999885349984066
0.0257,0.999884452831048
0.0258,0.999883552185039
0.0259,0.999882648046095
0.026,0.99988174041427
0.0261,0.999880829289619
0.0262,0.999879914672197
0.0263,0.99987899656206
0.0264,0.999878074959263
0.0265,0.999877149863862
0.0266,0.999876221275915
0.0267,0.999875289195476
0.0268,0.999874353622603
0.0269,0.999873414557352
0.027,0.99987247199978
0.0271,0.999871525949945
0.0272,0.999870576407904
0.0273,0.999869623373714
0.0274,0.999868666847434
0.0275,0.999867706829121
0.0276,0.999866743318833
0.0277,0.99986577631663
0.0278,0.999864805822569
0.0279,0.99986383183671
0.028,0.999862854359111
0.0281,0.999861873389833
0.0282,0.999860888928935
0.0283,0.999859900976475
0.0284,0.999858909532515
0.0285,0.999857914597115
0.0286,0.999856916170335
0.0287,0.999855914252235
0.0288,0.999854908842876
0.0289,0.99985389994232
0.029,0.999852887550628
0.0291,0.999851871667861
0.0292,0.99985085229408
0.0293,0.999849829429349
0.0294,0.999848803073728
0.0295,0.999847773227281
0.0296,0.999846739890069
0.0297,0.999845703062155
0.0298,0.999844662743603
0.0299,0.999843618934475
0.03,0.999842571634835
0.0301,0.999841520844746
0.0302,0.999840466564272
0.0303,0.999839408793477
0.0304,0.999838347532425
0.0305,0.99983728278118
0.0306,0.999836214539808
0.0307,0.999835142808373
0.0308,0.99983406758694
0.0309,0.999832988875575
0.031,0.999831906674343
0.0311,0.999830820983309
0.0312,0.999829731802539
0.0313,0.9998286391321
0.0314,0.999827542972057
0.0315,0.999826443322479
0.0316,0.99982534018343
