x,psi
0.336,0.945115629188405
0.337,0.944797651281834
0.338,0.94447883587752
0.339,0.944159183895594
0.34,0.943838696258384
0.341,0.943517373890413
0.342,0.943195217718395
0.343,0.942872228671226
0.344,0.942548407679984
0.345,0.942223755677925
0.346,0.941898273600472
0.347,0.941571962385221
0.348,0.941244822971925
0.349,0.940916856302499
0.35,0.940588063321009
0.351,0.940258444973673
0.352,0.939928002208851
0.353,0.939596735977044
0.354,0.939264647230888
0.355,0.938931736925151
0.356,0.938598006016725
0.357,0.938263455464627
0.358,0.937928086229989
0.359,0.937591899276055
0.36,0.937254895568179
0.361,0.936917076073817
0.362,0.936578441762523
0.363,0.936238993605947
0.364,0.935898732577827
0.365,0.935557659653986
0.366,0.935215775812328
0.367,0.934873082032831
0.368,0.934529579297546
0.369,0.934185268590586
0.37,0.933840150898129
0.371,0.933494227208409
0.372,0.933147498511711
0.373,0.932799965800369
0.374,0.932451630068757
0.375,0.932102492313288
0.376,0.931752553532409
0.377,0.931401814726594
0.378,0.931050276898341
0.379,0.930697941052167
0.38,0.930344808194602
0.381,0.929990879334186
0.382,0.929636155481464
0.383,0.929280637648979
0.384,0.928924326851269
0.385,0.928567224104863
0.386,0.928209330428275
0.387,0.927850646841999
0.388,0.927491174368503
0.389,0.927130914032229
0.39,0.926769866859581
0.391,0.926408033878926
0.392,0.926045416120586
0.393,0.925682014616835
0.394,0.925317830401893
0.395,0.92495286451192
0.396,0.924587117985014
0.397,0.924220591861205
0.398,0.923853287182447
0.399,0.923485204992618
0.4,0.923116346337511
0.401,0.922746712264832
0.402,0.922376303824193
0.403,0.922005122067109
0.404,0.92163316804699
0.405,0.921260442819139
0.406,0.920886947440747
0.407,0.920512682970884
0.408,0.9201376504705
0.409,0.919761851002414
0.41,0.919385285631316
0.411,0.919007955423753
0.412,0.918629861448131
0.413,0.918251004774709
0.414,0.917871386475592
0.415,0.917491007624725
0.416,0.917109869297892
0.417,0.916727972572707
0.418,0.916345318528612
0.419,0.915961908246868
0.42,0.915577742810557
0.421,0.915192823304567
0.422,0.914807150815594
0.423,0.914420726432138
0.424,0.91403355124449
0.425,0.913645626344736
0.426,0.913256952826744
0.427,0.912867531786167
0.428,0.912477364320429
0.429,0.912086451528728
0.43,0.911694794512025
0.431,0.911302394373041
0.432,0.910909252216252
0.433,0.910515369147885
0.434,0.91012074627591
0.435,0.909725384710036
0.436,0.909329285561708
0.437,0.908932449944098
0.438,0.908534878972102
0.439,0.908136573762335
0.44,0.907737535433125
0.441,0.907337765104508
0.442,0.906937263898223
0.443,0.906536032937707
0.444,0.906134073348089
0.445,0.905731386256185
0.446,0.905327972790491
0.447,0.904923834081184
0.448,0.904518971260107
0.449,0.904113385460773
0.45,0.903707077818355
0.451,0.903300049469679
0.452,0.902892301553224
0.453,0.902483835209113
0.454,0.902074651579109
0.455,0.901664751806608
0.456,0.901254137036635
0.457,0.90084280841584
0.458,0.900430767092491
0.459,0.900018014216468
0.46,0.899604550939259
0.461,0.899190378413955
0.462,0.898775497795245
0.463,0.898359910239406
0.464,0.897943616904304
0.465,0.897526618949385
0.466,0.897108917535672
0.467,0.896690513825755
0.468,0.896271408983792
0.469,0.895851604175499
0.47,0.895431100568146
0.471,0.895009899330551
0.472,0.894588001633075
0.473,0.894165408647619
0.474,0.893742121547614
0.475,0.89331814150802
0.476,0.892893469705316
0.477,0.892468107317499
0.478,0.892042055524077
0.479,0.891615315506061
0.48,0.891187888445964
0.481,0.890759775527792
0.482,0.89033097793704
0.483,0.889901496860688
0.484,0.889471333487191
0.485,0.889040489006481
0.486,0.888608964609952
0.487,0.888176761490462
0.488,0.887743880842327
0.489,0.88731032386131
0.49,0.886876091744621
0.491,0.88644118569091
0.492,0.886005606900259
0.493,0.885569356574182
0.494,0.885132435915613
0.495,0.884694846128904
0.496,0.884256588419821
0.497,0.883817663995536
0.498,0.88337807406462
0.499,0.882937819837042
0.5,0.882496902524159
0.501,0.882055323338715
0.502,0.881613083494829
0.503,0.881170184207998
0.504,0.880726626695083
0.505,0.880282412174309
0.506,0.879837541865258
0.507,0.879392016988862
0.508,0.8789458387674
0.509,0.878499008424489
0.51,0.878051527185082
0.511,0.87760339627546
0.512,0.877154616923228
0.513,0.876705190357308
0.514,0.876255117807935
0.515,0.875804400506649
0.516,0.875353039686293
0.517,0.874901036581004
0.518,0.874448392426208
0.519,0.873995108458617
0.52,0.87354118591622
0.521,0.87308662603828
0.522,0.872631430065325
0.523,0.872175599239148
0.524,0.871719134802795
0.525,0.871262038000564
0.526,0.870804310077997
0.527,0.870345952281877
0.528,0.869886965860217
0.529,0.869427352062261
0.53,0.868967112138474
0.531,0.868506247340538
0.532,0.868044758921345
0.533,0.867582648134993
0.534,0.867119916236779
0.535,0.866656564483195
0.536,0.86619259413192
0.537,0.865728006441816
0.538,0.865262802672923
0.539,0.864796984086452
0.54,0.864330551944777
0.541,0.863863507511436
0.542,0.863395852051118
0.543,0.862927586829662
0.544,0.862458713114051
0.545,0.861989232172402
0.546,0.861519145273967
0.547,0.861048453689121
0.548,0.860577158689362
0.549,0.860105261547299
0.55,0.859632763536652
0.551,0.859159665932245
0.552,0.858685970009996
0.553,0.858211677046917
0.554,0.857736788321106
0.555,0.85726130511174
0.556,0.856785228699072
0.557,0.856308560364422
0.558,0.855831301390175
0.559,0.855353453059771
0.56,0.854875016657703
0.561,0.854395993469511
0.562,0.853916384781774
0.563,0.853436191882103
0.564,0.852955416059142
0.565,0.852474058602557
0.566,0.851992120803028
0.567,0.85150960395225
0.568,0.851026509342922
0.569,0.850542838268744
0.57,0.850058592024411
0.571,0.849573771905603
0.572,0.849088379208987
0.573,0.848602415232206
0.574,0.848115881273872
0.575,0.847628778633565
0.576,0.847141108611824
0.577,0.846652872510141
0.578,0.846164071630959
0.579,0.845674707277661
0.58,0.845184780754568
0.581,0.844694293366932
0.582,0.844203246420929
0.583,0.843711641223656
0.584,0.843219479083124
0.585,0.842726761308251
0.586,0.842233489208857
0.587,0.841739664095659
0.588,0.841245287280265
0.589,0.840750360075168
0.59,0.840254883793739
0.591,0.839758859750224
0.592,0.839262289259735
0.593,0.838765173638247
0.594,0.838267514202591
0.595,0.837769312270448
0.596,0.837270569160344
0.597,0.836771286191642
0.598,0.83627146468454
0.599,0.835771105960063
0.6,0.835270211340057
0.601,0.834768782147183
0.602,0.834266819704912
0.603,0.833764325337521
0.604,0.833261300370084
0.605,0.832757746128466
0.606,0.832253663939321
0.607,0.831749055130083
0.608,0.831243921028962
0.609,0.830738262964936
0.61,0.830232082267749
0.611,0.829725380267899
0.612,0.82921815829664
0.613,0.828710417685971
0.614,0.82820215976863
0.615,0.827693385878091
0.616,0.827184097348557
0.617,0.826674295514955
0.618,0.826163981712927
0.619,0.825653157278829
0.62,0.825141823549722
0.621,0.824629981863365
0.622,0.824117633558215
0.623,0.823604779973415
0.624,0.82309142244879
0.625,0.822577562324845
0.626,0.822063200942754
0.627,0.821548339644355
0.628,0.821032979772148
0.629,0.820517122669287
0.63,0.820000769679571
0.631,0.819483922147445
0.632,0.818966581417987
0.633,0.818448748836907
0.634,0.81793042575054
0.635,0.817411613505841
0.636,0.816892313450377
0.637,0.816372526932323
0.638,0.815852255300455
0.639,0.815331499904147
0.64,0.814810262093361
0.641,0.814288543218644
0.642,0.813766344631123
0.643,0.813243667682497
0.644,0.812720513725031
0.645,0.812196884111552
0.646,0.811672780195444
0.647,0.811148203330639
0.648,0.810623154871614
0.649,0.810097636173384
0.65,0.809571648591495
0.651,0.809045193482023
0.652,0.808518272201562
0.653,0.807990886107224
0.654,0.807463036556627
0.655,0.806934724907896
0.656,0.806405952519651
0.657,0.805876720751005
0.658,0.80534703096156
0.659,0.804816884511395
0.66,0.804286282761066
0.661,0.803755227071598
0.662,0.803223718804479
0.663,0.802691759321654
0.664,0.802159349985521
0.665,0.801626492158924
0.666,0.801093187205146
0.667,0.800559436487907
0.668,0.800025241371353
0.669,0.799490603220056
0.67,0.798955523399004
0.671,0.798420003273597
0.672,0.797884044209641
0.673,0.797347647573341
0.674,0.796810814731299
0.675,0.796273547050504
0.676,0.795735845898328
0.677,0.795197712642521
0.678,0.794659148651204
0.679,0.794120155292865
0.68,0.793580733936351
0.681,0.793040885950863
0.682,0.792500612705952
0.683,0.791959915571511
0.684,0.791418795917772
0.685,0.790877255115296
0.686,0.790335294534971
0.687,0.789792915548006
0.688,0.789250119525924
0.689,0.788706907840556
0.69,0.788163281864038
0.691,0.7876192429688
0.692,0.787074792527567
0.693,0.786529931913348
0.694,0.785984662499433
0.695,0.785438985659387
0.696,0.784892902767044
0.697,0.7843464151965
0.698,0.783799524322109
0.699,0.783252231518479
0.7,0.78270453816046
0.701,0.782156445623147
0.702,0.781607955281866
0.703,0.781059068512176
0.704,0.780509786689857
0.705,0.779960111190907
0.706,0.779410043391537
0.707,0.778859584668165
0.708,0.778308736397408
0.709,0.777757499956082
0.71,0.777205876721189
0.711,0.776653868069917
0.712,0.776101475379631
0.713,0.77554870002787
0.714,0.77499554339234
0.715,0.774442006850907
0.716,0.773888091781594
0.717,0.773333799562576
0.718,0.772779131572169
0.719,0.77222408918883
0.72,0.77166867379115
0.721,0.771112886757847
0.722,0.770556729467762
0.723,0.77000020329985
0.724,0.76944330963318
0.725,0.768886049846925
0.726,0.768328425320358
0.727,0.767770437432845
0.728,0.767212087563844
0.729,0.766653377092893
0.73,0.766094307399607
0.731,0.765534879863677
0.732,0.764975095864856
0.733,0.764414956782959
0.734,0.763854463997858
0.735,0.763293618889471
0.736,0.762732422837765
0.737,0.76217087722274
0.738,0.761608983424434
0.739,0.76104674282291
0.74,0.760484156798252
0.741,0.759921226730562
0.742,0.759357953999952
0.743,0.758794339986542
0.744,0.758230386070448
0.745,0.757666093631782
0.746,0.757101464050644
0.747,0.756536498707119
0.748,0.755971198981268
0.749,0.755405566253125
0.75,0.754839601902691
0.751,0.754273307309927
0.752,0.753706683854752
0.753,0.753139732917032
0.754,0.752572455876582
0.755,0.752004854113152
0.756,0.751436929006429
0.757,0.750868681936028
0.758,0.750300114281485
0.759,0.749731227422256
0.76,0.749162022737706
0.761,0.748592501607109
0.762,0.748022665409641
0.763,0.74745251552437
0.764,0.746882053330258
0.765,0.746311280206149
0.766,0.745740197530769
0.767,0.745168806682716
0.768,0.744597109040456
0.769,0.744025105982321
0.77,0.743452798886499
0.771,0.742880189131029
0.772,0.7423072780938
0.773,0.74173406715254
0.774,0.741160557684814
0.775,0.740586751068018
0.776,0.740012648679373
0.777,0.739438251895921
0.778,0.738863562094517
0.779,0.738288580651827
0.78,0.737713308944321
0.781,0.737137748348265
0.782,0.736561900239721
0.783,0.735985765994539
0.784,0.735409346988349
0.785,0.734832644596561
0.786,0.734255660194355
0.787,0.733678395156679
0.788,0.733100850858241
0.789,0.732523028673507
0.79,0.731944929976691
0.791,0.731366556141754
0.792,0.730787908542398
0.793,0.730208988552056
0.794,0.729629797543896
0.795,0.729050336890805
0.796,0.728470607965393
0.797,0.727890612139982
0.798,0.727310350786601
0.799,0.726729825276985
0.8,0.726149036982564
0.801,0.725567987274465
0.802,0.724986677523498
0.803,0.724405109100157
0.804,0.723823283374614
0.805,0.723241201716712
0.806,0.722658865495959
0.807,0.722076276081527
0.808,0.721493434842242
0.809,0.720910343146584
0.81,0.720327002362674
0.811,0.719743413858278
0.812,0.719159579000795
0.813,0.718575499157255
0.814,0.717991175694313
0.815,0.717406609978245
0.816,0.71682180337494
0.817,0.716236757249897
0.818,0.71565147296822
0.819,0.715065951894613
0.82,0.714480195393372
0.821,0.713894204828385
0.822,0.713307981563122
0.823,0.712721526960631
0.824,0.712134842383537
0.825,0.711547929194031
0.826,0.710960788753868
0.827,0.710373422424362
0.828,0.709785831566381
0.829,0.709198017540339
0.83,0.708609981706197
0.831,0.70802172542345
0.832,0.70743325005113
0.833,0.706844556947793
0.834,0.706255647471523
0.835,0.705666522979917
0.836,0.705077184830089
0.837,0.704487634378658
0.838,0.703897872981749
0.839,0.703307901994982
0.84,0.702717722773473
0.841,0.702127336671822
0.842,0.701536745044116
0.843,0.700945949243918
0.844,0.700354950624264
0.845,0.699763750537658
0.846,0.699172350336069
0.847,0.698580751370922
0.848,0.697988954993096
0.849,0.697396962552918
0.85,0.696804775400158
0.851,0.696212394884027
0.852,0.695619822353166
0.853,0.695027059155645
0.854,0.694434106638961
0.855,0.693840966150027
0.856,0.693247639035169
0.857,0.692654126640124
0.858,0.692060430310034
0.859,0.691466551389438
0.86,0.690872491222269
0.861,0.690278251151853
0.862,0.689683832520897
0.863,0.689089236671491
0.864,0.688494464945097
0.865,0.687899518682549
0.866,0.687304399224047
0.867,0.68670910790915
0.868,0.686113646076774
0.869,0.685518015065185
0.87,0.684922216211996
0.871,0.684326250854161
0.872,0.683730120327971
0.873,0.683133825969048
0.874,0.682537369112343
0.875,0.681940751092127
0.876,0.68134397324199
0.877,0.680747036894835
0.878,0.680149943382873
0.879,0.679552694037618
0.88,0.678955290189883
0.881,0.678357733169775
0.882,0.677760024306691
0.883,0.677162164929311
0.884,0.676564156365598
0.885,0.675965999942787
0.886,0.675367696987385
0.887,0.674769248825165
0.888,0.674170656781162
0.889,0.673571922179666
0.89,0.67297304634422
0.891,0.672374030597614
0.892,0.671774876261882
0.893,0.671175584658295
0.894,0.670576157107358
0.895,0.669976594928805
0.896,0.669376899441593
0.897,0.668777071963902
0.898,0.668177113813124
0.899,0.667577026305863
0.9,0.66697681075793
0.901,0.666376468484336
0.902,0.66577600079929
0.903,0.665175409016192
0.904,0.664574694447632
0.905,0.663973858405383
0.906,0.663372902200396
0.907,0.662771827142796
0.908,0.662170634541881
0.909,0.661569325706112
0.91,0.660967901943111
0.911,0.660366364559656
0.912,0.65976471486168
0.913,0.659162954154261
0.914,0.65856108374162
0.915,0.657959104927119
0.916,0.657357019013251
0.917,0.656754827301644
0.918,0.656152531093045
0.919,0.655550131687328
0.92,0.65494763038348
0.921,0.654345028479601
0.922,0.6537423272729
0.923,0.65313952805969
0.924,0.652536632135381
0.925,0.65193364079448
0.926,0.651330555330584
0.927,0.650727377036375
0.928,0.650124107203618
0.929,0.649520747123156
0.93,0.648917298084904
0.931,0.648313761377848
0.932,0.647710138290036
0.933,0.647106430108578
0.934,0.64650263811964
0.935,0.64589876360844
0.936,0.645294807859243
0.937,0.644690772155358
0.938,0.644086657779133
0.939,0.643482466011951
0.94,0.642878198134226
0.941,0.642273855425397
0.942,0.641669439163926
0.943,0.641064950627294
0.944,0.640460391091996
0.945,0.639855761833535
0.946,0.63925106412642
0.947,0.638646299244162
0.948,0.638041468459271
0.949,0.637436573043246
0.95,0.636831614266579
0.951,0.636226593398745
0.952,0.635621511708199
0.953,0.635016370462374
0.954,0.634411170927676
0.955,0.633805914369478
0.956,0.633200602052117
0.957,0.632595235238893
0.958,0.63198981519206
0.959,0.631384343172825
0.96,0.630778820441343
0.961,0.630173248256713
0.962,0.629567627876975
0.963,0.628961960559104
0.964,0.628356247559007
0.965,0.62775049013152
0.966,0.627144689530404
0.967,0.626538847008338
0.968,0.625932963816917
0.969,0.625327041206652
0.97,0.624721080426959
0.971,0.624115082726157
0.972,0.62350904935147
0.973,0.622902981549015
0.974,0.622296880563802
0.975,0.621690747639731
0.976,0.621084584019587
0.977,0.620478390945033
0.978,0.619872169656613
0.979,0.619265921393741
0.98,0.618659647394702
0.981,0.618053348896647
0.982,0.617447027135586
0.983,0.616840683346389
0.984,0.616234318762781
0.985,0.615627934617334
0.986,0.615021532141468
0.987,0.614415112565448
0.988,0.613808677118373
0.989,0.613202227028181
0.99,0.61259576352164
0.991,0.611989287824345
0.992,0.611382801160716
0.993,0.610776304753992
0.994,0.610169799826229
0.995,0.609563287598295
0.996,0.608956769289868
0.997,0.608350246119431
0.998,0.607743719304266
0.999,0.607137190060458
1,0.606530659602881
1.001,0.605924129145203
1.002,0.605317599899878
1.003,0.604711073078143
1.004,0.604104549890015
1.005,0.603498031544287
1.006,0.602891519248524
1.007,0.60228501420906
1.008,0.601678517630996
1.009,0.601072030718191
1.01,0.600465554673267
1.011,0.599859090697596
1.012,0.599252639991304
1.013,0.598646203753262
1.014,0.598039783181088
1.015,0.597433379471139
1.016,0.596826993818508
1.017,0.596220627417022
1.018,0.595614281459239
1.019,0.595007957136443
1.02,0.594401655638641
1.021,0.593795378154559
1.022,0.593189125871638
1.023,0.592582899976036
1.024,0.591976701652615
1.025,0.591370532084946
1.026,0.590764392455303
1.027,0.590158283944655
1.028,0.589552207732672
1.029,0.588946164997711
1.03,0.588340156916823
1.031,0.587734184665739
1.032,0.587128249418878
1.033,0.586522352349334
1.034,0.585916494628877
1.035,0.585310677427951
1.036,0.584704901915666
1.037,0.5840991692598
1.038,0.583493480626793
1.039,0.582887837181743
1.04,0.582282240088404
1.041,0.581676690509184
1.042,0.581071189605137
1.043,0.580465738535968
1.044,0.57986033846002
1.045,0.579254990534277
1.046,0.578649695914361
1.047,0.578044455754525
1.048,0.577439271207654
1.049,0.576834143425258
1.05,0.576229073557473
1.051,0.575624062753052
1.052,0.575019112159368
1.053,0.574414222922408
1.054,0.573809396186769
1.055,0.573204633095657
1.056,0.572599934790882
1.057,0.571995302412856
1.058,0.571390737100591
1.059,0.570786239991692
1.06,0.570181812222359
1.061,0.56957745492738
1.062,0.56897316924013
1.063,0.568368956292568
1.064,0.567764817215232
1.065,0.567160753137238
1.066,0.566556765186278
1.067,0.565952854488612
1.068,0.565349022169072
1.069,0.564745269351053
1.07,0.564141597156514
1.071,0.563538006705971
1.072,0.5629344991185
1.073,0.562331075511729
1.074,0.561727737001836
1.075,0.561124484703547
1.076,0.560521319730136
1.077,0.559918243193414
1.078,0.559315256203735
1.079,0.558712359869988
1.08,0.558109555299595
1.081,0.55750684359851
1.082,0.556904225871213
1.083,0.55630170322071
1.084,0.555699276748528
1.085,0.555096947554716
1.086,0.554494716737837
1.087,0.553892585394968
1.088,0.553290554621697
1.089,0.552688625512121
1.09,0.552086799158843
1.091,0.551485076652967
1.092,0.550883459084097
1.093,0.550281947540335
1.094,0.549680543108279
1.095,0.549079246873016
1.096,0.548478059918124
1.097,0.547876983325667
1.098,0.547276018176193
1.099,0.546675165548731
1.1,0.546074426520788
1.101,0.545473802168347
1.102,0.544873293565864
1.103,0.544272901786268
1.104,0.543672627900953
1.105,0.543072472979779
1.106,0.54247243809107
1.107,0.541872524301609
1.108,0.541272732676639
1.109,0.540673064279855
1.11,0.540073520173407
1.111,0.539474101417894
1.112,0.538874809072361
1.113,0.538275644194302
1.114,0.53767660783965
1.115,0.53707770106278
1.116,0.536478924916503
1.117,0.535880280452066
1.118,0.53528176871915
1.119,0.534683390765862
1.12,0.534085147638742
1.121,0.533487040382753
1.122,0.532889070041279
1.123,0.532291237656127
1.124,0.531693544267522
1.125,0.531095990914104
1.126,0.530498578632926
1.127,0.529901308459452
1.128,0.529304181427556
1.129,0.528707198569518
1.13,0.52811036091602
1.131,0.527513669496148
1.132,0.526917125337385
1.133,0.526320729465614
1.134,0.52572448290511
1.135,0.525128386678543
1.136,0.52453244180697
1.137,0.523936649309839
1.138,0.523341010204983
1.139,0.522745525508616
1.14,0.522150196235337
1.141,0.521555023398121
1.142,0.520960008008321
1.143,0.520365151075666
1.144,0.519770453608255
1.145,0.519175916612559
1.146,0.518581541093416
1.147,0.517987328054031
1.148,0.517393278495972
1.149,0.516799393419169
1.15,0.516205673821912
1.151,0.515612120700847
1.152,0.515018735050978
1.153,0.51442551786566
1.154,0.513832470136599
1.155,0.513239592853853
1.156,0.512646887005823
1.157,0.512054353579259
1.158,0.511461993559251
1.159,0.510869807929232
1.16,0.510277797670973
1.161,0.509685963764583
1.162,0.509094307188503
1.163,0.508502828919511
1.164,0.507911529932714
1.165,0.507320411201548
